experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	177	TRUE	2.1168521299720615e-9	137	22	9	0.4090909090909091	0.06569343065693431	KEGG:04910	KEGG	Insulin signaling pathway	8161	360		GO:0050789;GO:0050896	0.017857142857142856	0.03508771929824561	R1	-	2	137	8024	9	13	128	8011	8161	0.15875810658937098
e019_R1	177	TRUE	1.1869897729972453e-8	12	25	5	0.2	0.4166666666666667	REAC:R-HSA-442720	REAC	CREB1 phosphorylation through the activation of Adenylate Cyclase	10790	272		GO:0050789;GO:0050896	0.03571428571428571	0.05263157894736842	R1	-	3	12	10778	5	20	7	10758	10790	0.2875629910568793
e019_R1	177	TRUE	9.202646571137186e-8	17	25	5	0.2	0.29411764705882354	REAC:R-HSA-164378	REAC	PKA activation in glucagon signalling	10790	1599		GO:0050789;GO:0050896	0.05357142857142857	0.07017543859649122	R1	-	4	17	10773	5	20	12	10753	10790	0.24109425620915395
e019_R1	177	TRUE	1.2722426596943263e-7	18	25	5	0.2	0.2777777777777778	REAC:R-HSA-163615	REAC	PKA activation	10790	1598		GO:0050789;GO:0050896	0.07142857142857142	0.08771929824561403	R1	-	5	18	10772	5	20	13	10752	10790	0.23420293629047523
e019_R1	177	TRUE	1.3957094510099577e-7	42	25	6	0.24	0.14285714285714285	REAC:R-HSA-381676	REAC	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	10790	995		GO:0050789;GO:0050896	0.08928571428571429	0.10526315789473684	R1	-	6	42	10748	6	19	36	10729	10790	0.18272827457799026
e019_R1	177	TRUE	2.2950402201188841e-7	20	25	5	0.2	0.25	REAC:R-HSA-111931	REAC	PKA-mediated phosphorylation of CREB	10790	1600		GO:0050789;GO:0050896	0.10714285714285714	0.12280701754385964	R1	-	7	20	10770	5	20	15	10750	10790	0.22199737472732872
e019_R1	177	TRUE	3.274847657198405e-7	90	25	7	0.28	0.07777777777777778	REAC:R-HSA-111885	REAC	Opioid Signalling	10790	1554		GO:0050789;GO:0050896	0.125	0.14035087719298245	R1	-	8	90	10700	7	18	83	10682	10790	0.1439445729783606
e019_R1	177	TRUE	5.413213071307915e-7	8	25	4	0.16	0.5	REAC:R-HSA-9010642	REAC	ROBO receptors bind AKAP5	10790	1816		GO:0050789;GO:0050896	0.14285714285714285	0.15789473684210525	R1	-	9	8	10782	4	21	4	10761	10790	0.2819633060229812
e019_R1	177	TRUE	3.44327862208665e-6	33	25	5	0.2	0.15151515151515152	REAC:R-HSA-163359	REAC	Glucagon signaling in metabolic regulation	10790	994		GO:0050789;GO:0050896	0.16071428571428573	0.17543859649122806	R1	-	10	33	10757	5	20	28	10737	10790	0.1718776342633102
e019_R1	177	TRUE	4.695212120273711e-6	35	25	5	0.2	0.14285714285714285	REAC:R-HSA-111997	REAC	CaM pathway	10790	286		GO:0050789;GO:0050896	0.17857142857142858	0.21052631578947367	R1	-	11.5	35	10755	5	20	30	10735	10790	0.16675303685012338
e019_R1	177	TRUE	4.695212120273711e-6	35	25	5	0.2	0.14285714285714285	REAC:R-HSA-111933	REAC	Calmodulin induced events	10790	290		GO:0050789;GO:0050896	0.17857142857142858	0.21052631578947367	R1	-	11.5	35	10755	5	20	30	10735	10790	0.16675303685012338
e019_R1	177	TRUE	6.284967259769703e-6	37	25	5	0.2	0.13513513513513514	REAC:R-HSA-111996	REAC	Ca-dependent events	10790	283		GO:0050789;GO:0050896	0.21428571428571427	0.22807017543859648	R1	-	13	37	10753	5	20	32	10733	10790	0.16204587150097455
e019_R1	177	TRUE	6.471060450385552e-6	78	25	6	0.24	0.07692307692307693	REAC:R-HSA-422356	REAC	Regulation of insulin secretion	10790	1925		GO:0050789;GO:0050896	0.23214285714285715	0.24561403508771928	R1	-	14	78	10712	6	19	72	10693	10790	0.13241307716139855
e019_R1	177	TRUE	1.044120245543992e-5	15	25	4	0.16	0.26666666666666666	REAC:R-HSA-392517	REAC	Rap1 signalling	10790	1847		GO:0050789;GO:0050896	0.25	0.2631578947368421	R1	-	15	15	10775	4	21	11	10754	10790	0.20514467387779176
e019_R1	178	TRUE	3.477137450330111e-8	14	28	5	0.17857142857142858	0.35714285714285715	GO:0048268	GO:BP	clathrin coat assembly	16324	13356		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0	0.047619047619047616	R1	-	1	14	16310	5	23	9	16287	16324	0.25164901690610425
e019_R1	178	TRUE	2.7570050013460636e-6	12	24	4	0.16666666666666666	0.3333333333333333	REAC:R-HSA-190873	REAC	Gap junction degradation	10790	980		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0.05	0.09523809523809523	R1	-	2	12	10778	4	20	8	10758	10790	0.23452072213173364
e019_R1	178	TRUE	1.4119721917171375e-5	26	18	4	0.2222222222222222	0.15384615384615385	KEGG:00790	KEGG	Folate biosynthesis	8161	125		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0.1	0.14285714285714285	R1	-	3	26	8135	4	14	22	8121	8161	0.1827418977474188
e019_R1	178	TRUE	2.944440730428602e-5	8	18	3	0.16666666666666666	0.375	KEGG:04122	KEGG	Sulfur relay system	8161	266		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0.15	0.19047619047619047	R1	-	4	8	8153	3	15	5	8138	8161	0.24892616370671872
e019_R1	178	TRUE	5.7649830936186364e-5	6	24	3	0.125	0.5	REAC:R-HSA-8964208	REAC	Phenylalanine metabolism	10790	1650		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0.2	0.23809523809523808	R1	-	5	6	10784	3	21	3	10763	10790	0.2492344256888884
e019_R1	178	TRUE	7.774434191088637e-5	5	28	3	0.10714285714285714	0.6	GO:0034227	GO:BP	tRNA thio-modification	16324	8956		GO:0016192;GO:0065003;GO:0043412;GO:0006396	0.25	0.2857142857142857	R1	-	6	5	16319	3	25	2	16294	16324	0.2530773130700134
e019_R1	179	TRUE	1.299803973216967e-9	10	21	5	0.23809523809523808	0.5	REAC:R-HSA-168799	REAC	Neurotoxicity of clostridium toxins	10790	1506		GO:0051180;GO:0050789;GO:0016192	0	0.05	R1	-	1	10	10780	5	16	5	10764	10790	0.344184212637605
e019_R1	179	TRUE	2.6900119934029723e-7	25	21	5	0.23809523809523808	0.2	REAC:R-HSA-5339562	REAC	Uptake and actions of bacterial toxins	10790	2488		GO:0051180;GO:0050789;GO:0016192	0.05263157894736842	0.1	R1	-	2	25	10765	5	16	20	10749	10790	0.21655597635343643
e019_R1	179	TRUE	7.883509089398157e-6	4	21	3	0.14285714285714285	0.75	REAC:R-HSA-5250968	REAC	Toxicity of botulinum toxin type A (botA)	10790	2390		GO:0051180;GO:0050789;GO:0016192	0.10526315789473684	0.15	R1	-	3	4	10786	3	18	1	10768	10790	0.3268561816437884
e019_R1	179	TRUE	1.3150483799697576e-5	414	19	8	0.42105263157894735	0.01932367149758454	GO:0060627	GO:BP	regulation of vesicle-mediated transport	16324	15648		GO:0051180;GO:0050789;GO:0016192	0.15789473684210525	0.2	R1	-	4	414	15910	8	11	406	15899	16324	0.08591403513718432
e019_R1	179	TRUE	1.96841072992838e-5	5	21	3	0.14285714285714285	0.6	REAC:R-HSA-5250981	REAC	Toxicity of botulinum toxin type F (botF)	10790	2395		GO:0051180;GO:0050789;GO:0016192	0.21052631578947367	0.3	R1	-	5.5	5	10785	3	18	2	10767	10790	0.29217244621993554
e019_R1	179	TRUE	1.96841072992838e-5	5	21	3	0.14285714285714285	0.6	REAC:R-HSA-5250955	REAC	Toxicity of botulinum toxin type D (botD)	10790	2393		GO:0051180;GO:0050789;GO:0016192	0.21052631578947367	0.3	R1	-	5.5	5	10785	3	18	2	10767	10790	0.29217244621993554
e019_R1	181	TRUE	2.5803590778156335e-23	170	25	16	0.64	0.09411764705882353	GO:0045216	GO:BP	cell-cell junction organization	16324	12022		GO:0032501;GO:0022607	0	0.022222222222222223	R1	-	1	170	16154	16	9	154	16145	16324	0.24288829929367706
e019_R1	181	TRUE	1.0369016088029168e-22	134	25	15	0.6	0.11194029850746269	GO:0007043	GO:BP	cell-cell junction assembly	16324	2706		GO:0032501;GO:0022607	0.022727272727272728	0.044444444444444446	R1	-	2	134	16190	15	10	119	16180	16324	0.25686729372724443
e019_R1	181	TRUE	1.1013985927491759e-20	169	16	14	0.875	0.08284023668639054	KEGG:04530	KEGG	Tight junction	8161	311		GO:0032501;GO:0022607	0.045454545454545456	0.06666666666666667	R1	-	3	169	7992	14	2	155	7990	8161	0.26588445629402263
e019_R1	181	TRUE	2.935298787546659e-18	30	24	10	0.4166666666666667	0.3333333333333333	REAC:R-HSA-420029	REAC	Tight junction interactions	10790	2377		GO:0032501;GO:0022607	0.06818181818181818	0.08888888888888889	R1	-	4	30	10760	10	14	20	10746	10790	0.37111984753061233
e019_R1	181	TRUE	3.2568988349344132e-18	114	16	12	0.75	0.10526315789473684	KEGG:04670	KEGG	Leukocyte transendothelial migration	8161	337		GO:0032501;GO:0022607	0.09090909090909091	0.1111111111111111	R1	-	5	114	8047	12	4	102	8043	8161	0.2779614558858607
e019_R1	181	TRUE	5.844421062273658e-18	62	25	11	0.44	0.1774193548387097	GO:0070830	GO:BP	bicellular tight junction assembly	16324	17263		GO:0032501;GO:0022607	0.11363636363636363	0.13333333333333333	R1	-	6	62	16262	11	14	51	16248	16324	0.27772875776429673
e019_R1	181	TRUE	1.2311552183935054e-17	66	25	11	0.44	0.16666666666666666	GO:0120192	GO:BP	tight junction assembly	16324	20635		GO:0032501;GO:0022607	0.13636363636363635	0.15555555555555556	R1	-	7	66	16258	11	14	55	16244	16324	0.269063081876224
e019_R1	181	TRUE	1.754478771126781e-17	68	25	11	0.44	0.16176470588235295	GO:0120193	GO:BP	tight junction organization	16324	20636		GO:0032501;GO:0022607	0.1590909090909091	0.17777777777777778	R1	-	8	68	16256	11	14	57	16242	16324	0.2650185473296812
e019_R1	181	TRUE	2.085577946953854e-17	69	25	11	0.44	0.15942028985507245	GO:0043297	GO:BP	apical junction assembly	16324	11196		GO:0032501;GO:0022607	0.18181818181818182	0.2	R1	-	9	69	16255	11	14	58	16241	16324	0.2630622262389244
e019_R1	181	TRUE	1.278153326870527e-16	153	16	12	0.75	0.0784313725490196	KEGG:04514	KEGG	Cell adhesion molecules	8161	309		GO:0032501;GO:0022607	0.20454545454545456	0.2222222222222222	R1	-	10	153	8008	12	4	141	8004	8161	0.2389556594285441
e019_R1	181	TRUE	2.1050810778839795e-16	344	25	15	0.6	0.0436046511627907	GO:0034329	GO:BP	cell junction assembly	16324	9020		GO:0032501;GO:0022607	0.22727272727272727	0.24444444444444444	R1	-	11	344	15980	15	10	329	15970	16324	0.15786000296992167
e019_R1	181	TRUE	5.012381902522721e-16	33	25	9	0.36	0.2727272727272727	GO:0035633	GO:BP	maintenance of blood-brain barrier	16324	9635		GO:0032501;GO:0022607	0.25	0.26666666666666666	R1	-	12	33	16291	9	16	24	16275	16324	0.3121347603858088
e019_R1	182	TRUE	2.7262655636822703e-8	6	19	4	0.21052631578947367	0.6666666666666666	GO:0098700	GO:BP	neurotransmitter loading into synaptic vesicle	16324	19883		GO:0046903;GO:0006836;GO:0015837	0	0.03225806451612903	R1	-	1	6	16318	4	15	2	16303	16324	0.3742668743993075
e019_R1	182	TRUE	3.227069951498663e-6	50	17	5	0.29411764705882354	0.1	REAC:R-HSA-112310	REAC	Neurotransmitter release cycle	10790	1509		GO:0046903;GO:0006836;GO:0015837	0.03333333333333333	0.06451612903225806	R1	-	2	50	10740	5	12	45	10728	10790	0.1693224670677283
e019_R1	182	TRUE	4.734369011084972e-6	78	13	5	0.38461538461538464	0.0641025641025641	KEGG:04721	KEGG	Synaptic vesicle cycle	8161	345		GO:0046903;GO:0006836;GO:0015837	0.06666666666666667	0.0967741935483871	R1	-	3	78	8083	5	8	73	8075	8161	0.15397636989719715
e019_R1	182	TRUE	7.568770936179854e-6	577	19	9	0.47368421052631576	0.01559792027729636	GO:0032940	GO:BP	secretion by cell	16324	8354		GO:0046903;GO:0006836;GO:0015837	0.1	0.12903225806451613	R1	-	4	577	15747	9	10	568	15737	16324	0.08103353277059065
e019_R1	182	TRUE	1.2284209054829059e-5	140	19	6	0.3157894736842105	0.04285714285714286	GO:0006836	GO:BP	neurotransmitter transport	16324	2562		GO:0046903;GO:0006836;GO:0015837	0.13333333333333333	0.16129032258064516	R1	-	5	140	16184	6	13	134	16171	16324	0.11373020596959747
e019_R1	182	TRUE	1.323755662020524e-5	65	19	5	0.2631578947368421	0.07692307692307693	GO:0015837	GO:BP	amine transport	16324	5069		GO:0046903;GO:0006836;GO:0015837	0.16666666666666666	0.1935483870967742	R1	-	6	65	16259	5	14	60	16245	16324	0.14048637944726863
e019_R1	182	TRUE	1.7681615654993923e-5	636	19	9	0.47368421052631576	0.014150943396226415	GO:0140352	GO:BP	export from cell	16324	20837		GO:0046903;GO:0006836;GO:0015837	0.2	0.22580645161290322	R1	-	7	636	15688	9	10	627	15678	16324	0.07669082794314619
e019_R1	182	TRUE	1.9446650450140228e-5	643	19	9	0.47368421052631576	0.013996889580093312	GO:0046903	GO:BP	secretion	16324	13155		GO:0046903;GO:0006836;GO:0015837	0.23333333333333334	0.25806451612903225	R1	-	8	643	15681	9	10	634	15671	16324	0.07621400877168537
e019_R1	183	TRUE	8.272586528128324e-28	250	24	21	0.875	0.084	KEGG:04144	KEGG	Endocytosis	8161	275		GO:0050789;GO:0016192;GO:0051641	0	0.03571428571428571	R1	-	1	250	7911	21	3	229	7908	8161	0.2661105779440545
e019_R1	183	TRUE	4.2714735722654073e-20	237	27	16	0.5925925925925926	0.06751054852320675	GO:0016197	GO:BP	endosomal transport	16324	5293		GO:0050789;GO:0016192;GO:0051641	0.037037037037037035	0.07142857142857142	R1	-	2	237	16087	16	11	221	16076	16324	0.19670999953402357
e019_R1	183	TRUE	1.4878655948050073e-15	90	27	11	0.4074074074074074	0.12222222222222222	GO:0042147	GO:BP	retrograde transport, endosome to Golgi	16324	10562		GO:0050789;GO:0016192;GO:0051641	0.07407407407407407	0.10714285714285714	R1	-	3	90	16234	11	16	79	16218	16324	0.2209185527598447
e019_R1	183	TRUE	1.2818994582565161e-12	163	27	11	0.4074074074074074	0.06748466257668712	GO:0016482	GO:BP	cytosolic transport	16324	5359		GO:0050789;GO:0016192;GO:0051641	0.1111111111111111	0.14285714285714285	R1	-	4	163	16161	11	16	152	16145	16324	0.16269669938022085
e019_R1	183	TRUE	6.254372043006236e-10	78	27	8	0.2962962962962963	0.10256410256410256	GO:0032456	GO:BP	endocytic recycling	16324	7991		GO:0050789;GO:0016192;GO:0051641	0.14814814814814814	0.17857142857142858	R1	-	5	78	16246	8	19	70	16227	16324	0.17206778506766918
e019_R1	183	TRUE	4.09505206236335e-9	26	27	6	0.2222222222222222	0.23076923076923078	GO:0034315	GO:BP	regulation of Arp2/3 complex-mediated actin nucleation	16324	9018		GO:0050789;GO:0016192;GO:0051641	0.18518518518518517	0.21428571428571427	R1	-	6	26	16298	6	21	20	16277	16324	0.2251979003039445
e019_R1	183	TRUE	5.68169489458944e-9	144	17	8	0.47058823529411764	0.05555555555555555	REAC:R-HSA-8856828	REAC	Clathrin-mediated endocytosis	10790	357		GO:0050789;GO:0016192;GO:0051641	0.2222222222222222	0.25	R1	-	7	144	10646	8	9	136	10637	10790	0.15828863416549793
e019_R1	184	TRUE	0.0022281247511673325	91	7	3	0.42857142857142855	0.03296703296703297	KEGG:04657	KEGG	IL-17 signaling pathway	8161	329		NA	0	0.5	R1	-	1	91	8070	3	4	88	8066	8161	0.11647258183377819
e019_R1	185	TRUE	1.3104371866763772e-5	35	12	4	0.3333333333333333	0.11428571428571428	REAC:R-HSA-432720	REAC	Lysosome Vesicle Biogenesis	10790	1276		NA	0	0.3333333333333333	R1	-	1	35	10755	4	8	31	10747	10790	0.19370265597565772
e019_R1	186	TRUE	7.36860043850756e-18	7	20	7	0.35	1	REAC:R-HSA-420597	REAC	Nectin/Necl  trans heterodimerization	10790	1473		GO:0050789;GO:0007155	0	0.017543859649122806	R1	-	1	7	10783	7	13	0	10770	10790	0.5912512490529139
e019_R1	186	TRUE	5.725120652822924e-16	153	22	13	0.5909090909090909	0.08496732026143791	KEGG:04514	KEGG	Cell adhesion molecules	8161	309		GO:0050789;GO:0007155	0.017857142857142856	0.03508771929824561	R1	-	2	153	8008	13	9	140	7999	8161	0.21932088669703262
e019_R1	186	TRUE	3.7299811257006834e-12	744	23	15	0.6521739130434783	0.020161290322580645	GO:0098609	GO:BP	cell-cell adhesion	16324	19855		GO:0050789;GO:0007155	0.03571428571428571	0.05263157894736842	R1	-	3	744	15580	15	8	729	15572	16324	0.10924795989926675
e019_R1	186	TRUE	2.4155276384009653e-11	32	20	7	0.35	0.21875	REAC:R-HSA-418990	REAC	Adherens junctions interactions	10790	117		GO:0050789;GO:0007155	0.05357142857142857	0.07017543859649122	R1	-	4	32	10758	7	13	25	10745	10790	0.2750174316722901
e019_R1	186	TRUE	7.968531409407207e-11	196	23	10	0.43478260869565216	0.05102040816326531	GO:0098742	GO:BP	cell-cell adhesion via plasma-membrane adhesion molecules	16324	19918		GO:0050789;GO:0007155	0.07142857142857142	0.08771929824561403	R1	-	5	196	16128	10	13	186	16115	16324	0.14580591866534132
e019_R1	186	TRUE	6.218848415647298e-10	50	23	7	0.30434782608695654	0.14	GO:0007157	GO:BP	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	16324	2784		GO:0050789;GO:0007155	0.08928571428571429	0.10526315789473684	R1	-	6	50	16274	7	16	43	16258	16324	0.20479932371902063
e019_R1	186	TRUE	4.278950254428603e-9	65	23	7	0.30434782608695654	0.1076923076923077	GO:0007156	GO:BP	homophilic cell adhesion via plasma membrane adhesion molecules	16324	2783		GO:0050789;GO:0007155	0.10714285714285714	0.12280701754385964	R1	-	7	65	16259	7	16	58	16243	16324	0.1791556455372466
e019_R1	186	TRUE	4.3097495042954254e-9	64	20	7	0.35	0.109375	REAC:R-HSA-421270	REAC	Cell-cell junction organization	10790	317		GO:0050789;GO:0007155	0.125	0.14035087719298245	R1	-	8	64	10726	7	13	57	10713	10790	0.19309219754839135
e019_R1	186	TRUE	3.076372668390634e-8	84	20	7	0.35	0.08333333333333333	REAC:R-HSA-216083	REAC	Integrin cell surface interactions	10790	1156		GO:0050789;GO:0007155	0.14285714285714285	0.15789473684210525	R1	-	9	84	10706	7	13	77	10693	10790	0.1677932119826181
e019_R1	186	TRUE	5.456807946710236e-8	91	20	7	0.35	0.07692307692307693	REAC:R-HSA-446728	REAC	Cell junction organization	10790	312		GO:0050789;GO:0007155	0.16071428571428573	0.17543859649122806	R1	-	10	91	10699	7	13	84	10686	10790	0.1609575199593624
e019_R1	186	TRUE	5.798154123898626e-7	127	20	7	0.35	0.05511811023622047	REAC:R-HSA-1500931	REAC	Cell-Cell communication	10790	316		GO:0050789;GO:0007155	0.17857142857142858	0.19298245614035087	R1	-	11	127	10663	7	13	120	10650	10790	0.1351446783863085
e019_R1	186	TRUE	3.940743626499594e-6	3	23	3	0.13043478260869565	1	GO:0042271	GO:BP	susceptibility to natural killer cell mediated cytotoxicity	16324	10642		GO:0050789;GO:0007155	0.19642857142857142	0.21052631578947367	R1	-	12	3	16321	3	20	0	16301	16324	0.3609362074595728
e019_R1	186	TRUE	7.218516802060988e-6	101	23	6	0.2608695652173913	0.0594059405940594	GO:0002705	GO:BP	positive regulation of leukocyte mediated immunity	16324	1241		GO:0050789;GO:0007155	0.21428571428571427	0.22807017543859648	R1	-	13	101	16223	6	17	95	16206	16324	0.12199891506418087
e019_R1	186	TRUE	7.4222305877280764e-6	183	20	7	0.35	0.03825136612021858	REAC:R-HSA-198933	REAC	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	10790	1111		GO:0050789;GO:0007155	0.23214285714285715	0.24561403508771928	R1	-	14	183	10607	7	13	176	10594	10790	0.1111483362090765
e019_R1	186	TRUE	9.253225382590352e-6	48	23	5	0.21739130434782608	0.10416666666666667	GO:0001912	GO:BP	positive regulation of leukocyte mediated cytotoxicity	16324	544		GO:0050789;GO:0007155	0.25	0.2631578947368421	R1	-	15	48	16276	5	18	43	16258	16324	0.14877045463459215
e019_R1	187	TRUE	1.9887629033370295e-5	62	3	3	1	0.04838709677419355	KEGG:05321	KEGG	Inflammatory bowel disease	8161	476		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0	0.0196078431372549	R1	-	1	62	8099	3	0	59	8099	8161	0.21917379706235252
e019_R1	187	TRUE	2.2917334037943045e-5	60	3	3	1	0.05	GO:0032729	GO:BP	positive regulation of type II interferon production	16324	8198		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.02	0.0392156862745098	R1	-	2	60	16264	3	0	57	16264	16324	0.22321599034772355
e019_R1	187	TRUE	2.5052311188583843e-5	57	3	3	1	0.05263157894736842	REAC:R-HSA-447115	REAC	Interleukin-12 family signaling	10790	1175		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.04	0.058823529411764705	R1	-	3	57	10733	3	0	54	10733	10790	0.22884078287479562
e019_R1	187	TRUE	6.558027522885863e-5	4	3	2	0.6666666666666666	0.5	GO:2000330	GO:BP	positive regulation of T-helper 17 cell lineage commitment	16324	26922		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.06	0.0784313725490196	R1	-	4	4	16320	2	1	2	16319	16324	0.5772618300332469
e019_R1	187	TRUE	8.135921465808053e-5	91	3	3	1	0.03296703296703297	GO:0032609	GO:BP	type II interferon production	16324	8081		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.08	0.11764705882352941	R1	-	5.5	91	16233	3	0	88	16233	16324	0.18107810592579668
e019_R1	187	TRUE	8.135921465808053e-5	91	3	3	1	0.03296703296703297	GO:0032649	GO:BP	regulation of type II interferon production	16324	8120		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.08	0.11764705882352941	R1	-	5.5	91	16233	3	0	88	16233	16324	0.18107810592579668
e019_R1	187	TRUE	1.6393729395523346e-4	6	3	2	0.6666666666666666	0.3333333333333333	GO:2000328	GO:BP	regulation of T-helper 17 cell lineage commitment	16324	26920		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.12	0.1568627450980392	R1	-	7.5	6	16318	2	1	4	16317	16324	0.4712745359351349
e019_R1	187	TRUE	1.6393729395523346e-4	6	3	2	0.6666666666666666	0.3333333333333333	GO:0010455	GO:BP	positive regulation of cell fate commitment	16324	4240		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.12	0.1568627450980392	R1	-	7.5	6	16318	2	1	4	16317	16324	0.4712745359351349
e019_R1	187	TRUE	2.2950283565548754e-4	7	3	2	0.6666666666666666	0.2857142857142857	GO:2000321	GO:BP	positive regulation of T-helper 17 cell differentiation	16324	26916		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.16	0.17647058823529413	R1	-	9	7	16317	2	1	5	16316	16324	0.4362886915987346
e019_R1	187	TRUE	3.323755025088258e-4	9	3	2	0.6666666666666666	0.2222222222222222	REAC:R-HSA-9020933	REAC	Interleukin-23 signaling	10790	1184		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.18	0.19607843137254902	R1	-	10	9	10781	2	1	7	10780	10790	0.3846325059763843
e019_R1	187	TRUE	3.934012866716735e-4	9	3	2	0.6666666666666666	0.2222222222222222	GO:0043382	GO:BP	positive regulation of memory T cell differentiation	16324	11249		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.2	0.21568627450980393	R1	-	11	9	16315	2	1	7	16314	16324	0.3847232800081536
e019_R1	187	TRUE	3.936825053443416e-4	166	3	3	1	0.018072289156626505	KEGG:04630	KEGG	JAK-STAT signaling pathway	8161	326		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.22	0.23529411764705882	R1	-	12	166	7995	3	0	163	7995	8161	0.13308342428333733
e019_R1	187	TRUE	4.917315171642223e-4	10	3	2	0.6666666666666666	0.2	GO:0043380	GO:BP	regulation of memory T cell differentiation	16324	11247		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.24	0.29411764705882354	R1	-	14	10	16314	2	1	8	16313	16324	0.36495816948429294
e019_R1	187	TRUE	4.917315171642223e-4	10	3	2	0.6666666666666666	0.2	GO:0090715	GO:BP	immunological memory formation process	16324	19458		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.24	0.29411764705882354	R1	-	14	10	16314	2	1	8	16313	16324	0.36495816948429294
e019_R1	187	TRUE	4.917315171642223e-4	10	3	2	0.6666666666666666	0.2	GO:0043379	GO:BP	memory T cell differentiation	16324	11246		GO:0002376;GO:0001775;GO:0001816;GO:0050789;GO:0032502	0.24	0.29411764705882354	R1	-	14	10	16314	2	1	8	16313	16324	0.36495816948429294
e019_R1	188	TRUE	2.3674161462912188e-14	56	22	9	0.4090909090909091	0.16071428571428573	GO:0002224	GO:BP	toll-like receptor signaling pathway	16324	776		GO:0050789;GO:0002376;GO:0001816	0	0.010309278350515464	R1	-	1	56	16268	9	13	47	16255	16324	0.25487015147374564
e019_R1	188	TRUE	9.271503142053103e-14	168	22	11	0.5	0.06547619047619048	GO:0002221	GO:BP	pattern recognition receptor signaling pathway	16324	773		GO:0050789;GO:0002376;GO:0001816	0.010416666666666666	0.020618556701030927	R1	-	2	168	16156	11	11	157	16145	16324	0.1782516164260423
e019_R1	188	TRUE	1.4040502420797952e-13	102	18	10	0.5555555555555556	0.09803921568627451	KEGG:04620	KEGG	Toll-like receptor signaling pathway	8161	319		GO:0050789;GO:0002376;GO:0001816	0.020833333333333332	0.030927835051546393	R1	-	3	102	8059	10	8	92	8051	8161	0.22982233624227705
e019_R1	188	TRUE	2.7330105910752694e-13	185	22	11	0.5	0.05945945945945946	GO:0002758	GO:BP	innate immune response-activating signaling pathway	16324	1288		GO:0050789;GO:0002376;GO:0001816	0.03125	0.041237113402061855	R1	-	4	185	16139	11	11	174	16128	16324	0.16959237144999673
e019_R1	188	TRUE	1.0671642273987229e-12	209	22	11	0.5	0.05263157894736842	GO:0002218	GO:BP	activation of innate immune response	16324	771		GO:0050789;GO:0002376;GO:0001816	0.041666666666666664	0.05154639175257732	R1	-	5	209	16115	11	11	198	16104	16324	0.1591965238699356
e019_R1	188	TRUE	1.3550082950727548e-11	165	19	10	0.5263157894736842	0.06060606060606061	REAC:R-HSA-168898	REAC	Toll-like Receptor Cascades	10790	2389		GO:0050789;GO:0002376;GO:0001816	0.052083333333333336	0.061855670103092786	R1	-	6	165	10625	10	9	155	10616	10790	0.1749061025380909
e019_R1	188	TRUE	1.4859709070053652e-11	265	22	11	0.5	0.04150943396226415	GO:0045089	GO:BP	positive regulation of innate immune response	16324	11962		GO:0050789;GO:0002376;GO:0001816	0.0625	0.07216494845360824	R1	-	7	265	16059	11	11	254	16048	16324	0.14062769163735622
e019_R1	188	TRUE	3.446720061302085e-11	286	22	11	0.5	0.038461538461538464	GO:0002833	GO:BP	positive regulation of response to biotic stimulus	16324	1362		GO:0050789;GO:0002376;GO:0001816	0.07291666666666667	0.08247422680412371	R1	-	8	286	16038	11	11	275	16027	16324	0.1350947532277167
e019_R1	188	TRUE	6.250835139322783e-11	425	22	12	0.5454545454545454	0.02823529411764706	GO:0002757	GO:BP	immune response-activating signaling pathway	16324	1287		GO:0050789;GO:0002376;GO:0001816	0.08333333333333333	0.09278350515463918	R1	-	9	425	15899	12	10	413	15889	16324	0.1198274070155538
