module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
135	R1	e019_R1	TRUE	7.309239512140824e-49	60	26	22	0.8461538461538461	0.36666666666666664	GO:0031124	GO:BP	mRNA 3'-end processing	16324	7432	NA	0	0.02777777777777777	1	60	16264	22	4	38	16260	16324	0.5560521273513591	1	1	GO:0031124	-	-	GO:0006396	ENSP00000216277;ENSP00000216727;ENSP00000217109;ENSP00000238112;ENSP00000238714;ENSP00000245934;ENSP00000266679;ENSP00000284995;ENSP00000291386;ENSP00000292476;ENSP00000298281;ENSP00000298875;ENSP00000300291;ENSP00000315791;ENSP00000325377;ENSP00000327487;ENSP00000332444;ENSP00000336752;ENSP00000343900;ENSP00000345412;ENSP00000355299;ENSP00000362063;ENSP00000384700;ENSP00000397402;ENSP00000397563;ENSP00000434995;ENSP00000477715;ENSP00000484669
135	R1	e019_R1	TRUE	5.4658614622058584e-45	19	23	17	0.7391304347826086	0.8947368421052632	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10790	1709	NA	0.02857142857142857	0.05555555555555555	2	19	10771	17	6	2	10765	10790	0.8128649341398461	1	1	-	-	REAC:R-HSA-77595	GO:0006396	ENSP00000216277;ENSP00000216727;ENSP00000217109;ENSP00000238112;ENSP00000238714;ENSP00000245934;ENSP00000266679;ENSP00000284995;ENSP00000291386;ENSP00000292476;ENSP00000298281;ENSP00000298875;ENSP00000300291;ENSP00000315791;ENSP00000325377;ENSP00000327487;ENSP00000332444;ENSP00000336752;ENSP00000343900;ENSP00000345412;ENSP00000355299;ENSP00000362063;ENSP00000384700;ENSP00000397402;ENSP00000397563;ENSP00000434995;ENSP00000477715;ENSP00000484669
135	R1	e019_R1	TRUE	4.865313756043084e-41	97	23	22	0.9565217391304348	0.2268041237113402	KEGG:03015	KEGG	mRNA surveillance pathway	8161	210	NA	0.08571428571428572	0.1111111111111111	4	97	8064	22	1	75	8063	8161	0.46339547826039634	1	1	-	KEGG:03015	-	GO:0006396	ENSP00000216277;ENSP00000216727;ENSP00000217109;ENSP00000238112;ENSP00000238714;ENSP00000245934;ENSP00000266679;ENSP00000284995;ENSP00000291386;ENSP00000292476;ENSP00000298281;ENSP00000298875;ENSP00000300291;ENSP00000315791;ENSP00000325377;ENSP00000327487;ENSP00000332444;ENSP00000336752;ENSP00000343900;ENSP00000345412;ENSP00000355299;ENSP00000362063;ENSP00000384700;ENSP00000397402;ENSP00000397563;ENSP00000434995;ENSP00000477715;ENSP00000484669
136	R1	e019_R1	TRUE	1.000882843675255e-5	52	22	5	0.2272727272727273	0.09615384615384616	GO:0051568	GO:BP	histone H3-K4 methylation	16324	14578	NA	0	0.0303030303030303	1	52	16272	5	17	47	16255	16324	0.14608729833960213	1	1	GO:0051568	-	-	GO:0036211;GO:0050789;GO:0016043	ENSP00000216297;ENSP00000217244;ENSP00000254250;ENSP00000262506;ENSP00000262519;ENSP00000278412;ENSP00000296953;ENSP00000297581;ENSP00000304689;ENSP00000309555;ENSP00000335677;ENSP00000342136;ENSP00000358120;ENSP00000362748;ENSP00000362824;ENSP00000365042;ENSP00000377747;ENSP00000378248;ENSP00000390475;ENSP00000406581;ENSP00000442788;ENSP00000442924;ENSP00000473553;ENSP00000483667
136	R1	e019_R1	TRUE	5.6576994113347205e-5	8	17	3	0.17647058823529413	0.375	REAC:R-HSA-201688	REAC	WNT mediated activation of DVL	10790	2530	NA	0.09375	0.12121212121212122	4	8	10782	3	14	5	10768	10790	0.2564642020578954	1	1	-	-	REAC:R-HSA-201688	GO:0036211;GO:0050789;GO:0016043	ENSP00000216297;ENSP00000217244;ENSP00000254250;ENSP00000262506;ENSP00000262519;ENSP00000278412;ENSP00000296953;ENSP00000297581;ENSP00000304689;ENSP00000309555;ENSP00000335677;ENSP00000342136;ENSP00000358120;ENSP00000362748;ENSP00000362824;ENSP00000365042;ENSP00000377747;ENSP00000378248;ENSP00000390475;ENSP00000406581;ENSP00000442788;ENSP00000442924;ENSP00000473553;ENSP00000483667
136	R1	e019_R1	TRUE	6.374306140315948e-5	71	10	4	0.4	0.05633802816901408	KEGG:04520	KEGG	Adherens junction	8161	310	NA	0.125	0.15151515151515152	5	71	8090	4	6	67	8084	8161	0.14758575428004905	2	1	-	KEGG:04520	-	GO:0036211;GO:0050789;GO:0016043	ENSP00000216297;ENSP00000217244;ENSP00000254250;ENSP00000262506;ENSP00000262519;ENSP00000278412;ENSP00000296953;ENSP00000297581;ENSP00000304689;ENSP00000309555;ENSP00000335677;ENSP00000342136;ENSP00000358120;ENSP00000362748;ENSP00000362824;ENSP00000365042;ENSP00000377747;ENSP00000378248;ENSP00000390475;ENSP00000406581;ENSP00000442788;ENSP00000442924;ENSP00000473553;ENSP00000483667
137	R1	e019_R1	TRUE	7.643318542679308e-6	83	14	5	0.35714285714285715	0.06024096385542168	GO:0016575	GO:BP	histone deacetylation	16324	5386	NA	0	0.1111111111111111	1	83	16241	5	9	78	16232	16324	0.14502163765643286	1	1	GO:0016575	-	-	GO:0036211;GO:0016043	ENSP00000216330;ENSP00000216807;ENSP00000257915;ENSP00000262238;ENSP00000286523;ENSP00000323670;ENSP00000337976;ENSP00000338157;ENSP00000338629;ENSP00000349723;ENSP00000361705;ENSP00000362649;ENSP00000364597;ENSP00000376902;ENSP00000383820;ENSP00000399518;ENSP00000479904
138	R1	e019_R1	TRUE	4.36283295849286e-26	20	25	12	0.48	0.6	REAC:R-HSA-164938	REAC	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	10790	1480	NA	0.01176470588235294	0.02325581395348837	2	20	10770	12	13	8	10757	10790	0.5357010550482855	2	1	-	-	REAC:R-HSA-164938	GO:0051641;GO:0048753;GO:0051640;GO:0006810;GO:0022607;GO:0043473	ENSP00000216366;ENSP00000238855;ENSP00000250244;ENSP00000255194;ENSP00000261558;ENSP00000261842;ENSP00000263270;ENSP00000281419;ENSP00000292807;ENSP00000297562;ENSP00000312442;ENSP00000325369;ENSP00000327694;ENSP00000336666;ENSP00000338777;ENSP00000341737;ENSP00000345055;ENSP00000347408;ENSP00000347416;ENSP00000350199;ENSP00000351926;ENSP00000352603;ENSP00000358582;ENSP00000377148;ENSP00000379256;ENSP00000379891;ENSP00000386443;ENSP00000388996;ENSP00000391942;ENSP00000428787;ENSP00000440984;ENSP00000444957;ENSP00000454303;ENSP00000481750;ENSP00000482835;ENSP00000483453
138	R1	e019_R1	TRUE	1.545655148519398e-25	132	26	18	0.6923076923076923	0.13636363636363635	KEGG:04142	KEGG	Lysosome	8161	274	NA	0.02352941176470588	0.03488372093023256	3	132	8029	18	8	114	8021	8161	0.3030161965587278	1	1	-	KEGG:04142	-	GO:0051641;GO:0048753;GO:0051640;GO:0006810;GO:0022607;GO:0043473	ENSP00000216366;ENSP00000238855;ENSP00000250244;ENSP00000255194;ENSP00000261558;ENSP00000261842;ENSP00000263270;ENSP00000281419;ENSP00000292807;ENSP00000297562;ENSP00000312442;ENSP00000325369;ENSP00000327694;ENSP00000336666;ENSP00000338777;ENSP00000341737;ENSP00000345055;ENSP00000347408;ENSP00000347416;ENSP00000350199;ENSP00000351926;ENSP00000352603;ENSP00000358582;ENSP00000377148;ENSP00000379256;ENSP00000379891;ENSP00000386443;ENSP00000388996;ENSP00000391942;ENSP00000428787;ENSP00000440984;ENSP00000444957;ENSP00000454303;ENSP00000481750;ENSP00000482835;ENSP00000483453
138	R1	e019_R1	TRUE	1.6146990350696424e-20	19	31	10	0.3225806451612903	0.5263157894736842	GO:1903232	GO:BP	melanosome assembly	16324	23932	NA	0.07058823529411765	0.08139534883720931	7	19	16305	10	21	9	16284	16324	0.4111858490445709	1	1	GO:1903232	-	-	GO:0051641;GO:0048753;GO:0051640;GO:0006810;GO:0022607;GO:0043473	ENSP00000216366;ENSP00000238855;ENSP00000250244;ENSP00000255194;ENSP00000261558;ENSP00000261842;ENSP00000263270;ENSP00000281419;ENSP00000292807;ENSP00000297562;ENSP00000312442;ENSP00000325369;ENSP00000327694;ENSP00000336666;ENSP00000338777;ENSP00000341737;ENSP00000345055;ENSP00000347408;ENSP00000347416;ENSP00000350199;ENSP00000351926;ENSP00000352603;ENSP00000358582;ENSP00000377148;ENSP00000379256;ENSP00000379891;ENSP00000386443;ENSP00000388996;ENSP00000391942;ENSP00000428787;ENSP00000440984;ENSP00000444957;ENSP00000454303;ENSP00000481750;ENSP00000482835;ENSP00000483453
139	R1	e019_R1	TRUE	1.4659612441853305e-37	39	27	18	0.6666666666666666	0.4615384615384616	REAC:R-HSA-110313	REAC	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	10790	2440	NA	0	0.01162790697674418	1	39	10751	18	9	21	10742	10790	0.55338533808560475	1	1	-	-	REAC:R-HSA-110313	GO:0009059;GO:0006260;GO:0006281	ENSP00000216367;ENSP00000220913;ENSP00000223129;ENSP00000235310;ENSP00000241436;ENSP00000258428;ENSP00000263274;ENSP00000263681;ENSP00000264159;ENSP00000265465;ENSP00000268124;ENSP00000276893;ENSP00000300035;ENSP00000307143;ENSP00000311368;ENSP00000321239;ENSP00000322570;ENSP00000351697;ENSP00000355471;ENSP00000361310;ENSP00000362131;ENSP00000363286;ENSP00000368349;ENSP00000368458;ENSP00000369335;ENSP00000406046;ENSP00000420176;ENSP00000420588;ENSP00000442563;ENSP00000462664;ENSP00000462963;ENSP00000465759;ENSP00000473233;ENSP00000480186
139	R1	e019_R1	TRUE	4.26272210542681e-32	37	34	16	0.4705882352941176	0.43243243243243246	GO:0000731	GO:BP	DNA synthesis involved in DNA repair	16324	217	NA	0.03529411764705882	0.04651162790697674	4	37	16287	16	18	21	16269	16324	0.44991276227943566	2	2	GO:0000731	-	-	GO:0009059;GO:0006260;GO:0006281	ENSP00000216367;ENSP00000220913;ENSP00000223129;ENSP00000235310;ENSP00000241436;ENSP00000258428;ENSP00000263274;ENSP00000263681;ENSP00000264159;ENSP00000265465;ENSP00000268124;ENSP00000276893;ENSP00000300035;ENSP00000307143;ENSP00000311368;ENSP00000321239;ENSP00000322570;ENSP00000351697;ENSP00000355471;ENSP00000361310;ENSP00000362131;ENSP00000363286;ENSP00000368349;ENSP00000368458;ENSP00000369335;ENSP00000406046;ENSP00000420176;ENSP00000420588;ENSP00000442563;ENSP00000462664;ENSP00000462963;ENSP00000465759;ENSP00000473233;ENSP00000480186
139	R1	e019_R1	TRUE	1.1361167049855566e-27	36	22	14	0.6363636363636364	0.3888888888888889	KEGG:03030	KEGG	DNA replication	8161	214	NA	0.07058823529411765	0.08139534883720931	7	36	8125	14	8	22	8117	8161	0.49578186262622415	1	1	-	KEGG:03030	-	GO:0009059;GO:0006260;GO:0006281	ENSP00000216367;ENSP00000220913;ENSP00000223129;ENSP00000235310;ENSP00000241436;ENSP00000258428;ENSP00000263274;ENSP00000263681;ENSP00000264159;ENSP00000265465;ENSP00000268124;ENSP00000276893;ENSP00000300035;ENSP00000307143;ENSP00000311368;ENSP00000321239;ENSP00000322570;ENSP00000351697;ENSP00000355471;ENSP00000361310;ENSP00000362131;ENSP00000363286;ENSP00000368349;ENSP00000368458;ENSP00000369335;ENSP00000406046;ENSP00000420176;ENSP00000420588;ENSP00000442563;ENSP00000462664;ENSP00000462963;ENSP00000465759;ENSP00000473233;ENSP00000480186
140	R1	e019_R1	TRUE	1.5000236884398057e-15	183	16	11	0.6875	0.06010928961748633	GO:0006457	GO:BP	protein folding	16324	2254	NA	0	0.09090909090909093	1	183	16141	11	5	172	16136	16324	0.20120006423244047	1	1	GO:0006457	-	-	GO:0006457	ENSP00000216479;ENSP00000252037;ENSP00000268876;ENSP00000279146;ENSP00000303754;ENSP00000319255;ENSP00000325120;ENSP00000331103;ENSP00000335153;ENSP00000360609;ENSP00000361900;ENSP00000364298;ENSP00000371278;ENSP00000377970;ENSP00000406463;ENSP00000407487;ENSP00000419184
141	R1	e019_R1	TRUE	1.7748683893472152e-11	15	8	5	0.625	0.3333333333333333	GO:0046520	GO:BP	sphingoid biosynthetic process	16324	12928	NA	0	0.07142857142857142	1.5	15	16309	5	3	10	16306	16324	0.45608571610906257	1	1	GO:0046520	-	-	GO:0043603;GO:0006066;GO:0044255	ENSP00000216484;ENSP00000262554;ENSP00000298130;ENSP00000349689;ENSP00000350378;ENSP00000352097;ENSP00000377724;ENSP00000381968
141	R1	e019_R1	TRUE	1.863766440224671e-11	43	8	6	0.75	0.13953488372093023	REAC:R-HSA-1660661	REAC	Sphingolipid de novo biosynthesis	10790	2218	NA	0.07407407407407407	0.10714285714285714	3	43	10747	6	2	37	10745	10790	0.3225420799635891	1	1	-	-	REAC:R-HSA-1660661	GO:0043603;GO:0006066;GO:0044255	ENSP00000216484;ENSP00000262554;ENSP00000298130;ENSP00000349689;ENSP00000350378;ENSP00000352097;ENSP00000377724;ENSP00000381968
142	R1	e019_R1	TRUE	7.497769980027266e-5	643	16	8	0.5	0.01244167962674961	GO:0030036	GO:BP	actin cytoskeleton organization	16324	7022	NA	0	0.25	1	643	15681	8	8	635	15673	16324	0.07416984320127677	1	1	GO:0030036	-	-	GO:0006996	ENSP00000216487;ENSP00000253754;ENSP00000265944;ENSP00000283131;ENSP00000285735;ENSP00000291906;ENSP00000304283;ENSP00000311513;ENSP00000334563;ENSP00000335655;ENSP00000339299;ENSP00000344871;ENSP00000348349;ENSP00000352264;ENSP00000352834;ENSP00000358994;ENSP00000367059;ENSP00000370968;ENSP00000393392;ENSP00000413697
143	R1	e019_R1	TRUE	3.720186040739811e-15	86	22	11	0.5	0.12790697674418605	KEGG:04610	KEGG	Complement and coagulation cascades	8161	314	NA	0	0.02439024390243902	1	86	8075	11	11	75	8064	8161	0.24921131140343947	1	1	-	KEGG:04610	-	GO:0006811;GO:0050878;GO:0002376;GO:0050789;GO:0050896	ENSP00000216629;ENSP00000225275;ENSP00000225698;ENSP00000252244;ENSP00000253496;ENSP00000261024;ENSP00000264613;ENSP00000264690;ENSP00000265023;ENSP00000269576;ENSP00000278407;ENSP00000313967;ENSP00000314151;ENSP00000323929;ENSP00000326159;ENSP00000333203;ENSP00000342082;ENSP00000354612;ENSP00000354876;ENSP00000359098;ENSP00000363770;ENSP00000363773;ENSP00000364858;ENSP00000376793;ENSP00000384957;ENSP00000385035;ENSP00000416066;ENSP00000430620;ENSP00000438615;ENSP00000466090;ENSP00000471894;ENSP00000485444
143	R1	e019_R1	TRUE	7.36942600779401e-12	23	24	7	0.2916666666666667	0.30434782608695654	REAC:R-HSA-140837	REAC	Intrinsic Pathway of Fibrin Clot Formation	10790	1209	NA	0.025	0.04878048780487805	2	23	10767	7	17	16	10750	10790	0.2964078959367291	1	2	-	-	REAC:R-HSA-140837	GO:0006811;GO:0050878;GO:0002376;GO:0050789;GO:0050896	ENSP00000216629;ENSP00000225275;ENSP00000225698;ENSP00000252244;ENSP00000253496;ENSP00000261024;ENSP00000264613;ENSP00000264690;ENSP00000265023;ENSP00000269576;ENSP00000278407;ENSP00000313967;ENSP00000314151;ENSP00000323929;ENSP00000326159;ENSP00000333203;ENSP00000342082;ENSP00000354612;ENSP00000354876;ENSP00000359098;ENSP00000363770;ENSP00000363773;ENSP00000364858;ENSP00000376793;ENSP00000384957;ENSP00000385035;ENSP00000416066;ENSP00000430620;ENSP00000438615;ENSP00000466090;ENSP00000471894;ENSP00000485444
143	R1	e019_R1	TRUE	2.1077372905715975e-5	4	26	3	0.1153846153846154	0.75	GO:0051919	GO:BP	positive regulation of fibrinolysis	16324	14784	NA	0.175	0.1951219512195122	8	4	16320	3	23	1	16297	16324	0.2938195312969436	2	1	GO:0051919	-	-	GO:0006811;GO:0050878;GO:0002376;GO:0050789;GO:0050896	ENSP00000216629;ENSP00000225275;ENSP00000225698;ENSP00000252244;ENSP00000253496;ENSP00000261024;ENSP00000264613;ENSP00000264690;ENSP00000265023;ENSP00000269576;ENSP00000278407;ENSP00000313967;ENSP00000314151;ENSP00000323929;ENSP00000326159;ENSP00000333203;ENSP00000342082;ENSP00000354612;ENSP00000354876;ENSP00000359098;ENSP00000363770;ENSP00000363773;ENSP00000364858;ENSP00000376793;ENSP00000384957;ENSP00000385035;ENSP00000416066;ENSP00000430620;ENSP00000438615;ENSP00000466090;ENSP00000471894;ENSP00000485444
144	R1	e019_R1	TRUE	5.2603690693913645e-17	42	27	10	0.3703703703703703	0.23809523809523808	GO:0006284	GO:BP	base-excision repair	16324	2143	NA	0.025	0.04878048780487805	2	42	16282	10	17	32	16265	16324	0.2955186229272723	1	2	GO:0006284	-	-	GO:0006260;GO:0006281	ENSP00000216714;ENSP00000219302;ENSP00000244520;ENSP00000250416;ENSP00000262887;ENSP00000265421;ENSP00000271620;ENSP00000298139;ENSP00000305480;ENSP00000306561;ENSP00000323511;ENSP00000337060;ENSP00000337353;ENSP00000347170;ENSP00000351185;ENSP00000355759;ENSP00000358262;ENSP00000360869;ENSP00000360883;ENSP00000360891;ENSP00000361777;ENSP00000367787;ENSP00000370150;ENSP00000385269;ENSP00000401371;ENSP00000417864;ENSP00000440402
144	R1	e019_R1	TRUE	1.32027138111274e-16	33	17	9	0.5294117647058824	0.2727272727272727	KEGG:03410	KEGG	Base excision repair	8161	232	NA	0.05	0.07317073170731707	3	33	8128	9	8	24	8120	8161	0.3782368804907648	1	1	-	KEGG:03410	-	GO:0006260;GO:0006281	ENSP00000216714;ENSP00000219302;ENSP00000244520;ENSP00000250416;ENSP00000262887;ENSP00000265421;ENSP00000271620;ENSP00000298139;ENSP00000305480;ENSP00000306561;ENSP00000323511;ENSP00000337060;ENSP00000337353;ENSP00000347170;ENSP00000351185;ENSP00000355759;ENSP00000358262;ENSP00000360869;ENSP00000360883;ENSP00000360891;ENSP00000361777;ENSP00000367787;ENSP00000370150;ENSP00000385269;ENSP00000401371;ENSP00000417864;ENSP00000440402
144	R1	e019_R1	TRUE	1.9637013302027789e-13	7	25	6	0.24	0.8571428571428571	REAC:R-HSA-5649702	REAC	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	10790	27	NA	0.1	0.12195121951219512	5	7	10783	6	19	1	10764	10790	0.4530032432550671	2	1	-	-	REAC:R-HSA-5649702	GO:0006260;GO:0006281	ENSP00000216714;ENSP00000219302;ENSP00000244520;ENSP00000250416;ENSP00000262887;ENSP00000265421;ENSP00000271620;ENSP00000298139;ENSP00000305480;ENSP00000306561;ENSP00000323511;ENSP00000337060;ENSP00000337353;ENSP00000347170;ENSP00000351185;ENSP00000355759;ENSP00000358262;ENSP00000360869;ENSP00000360883;ENSP00000360891;ENSP00000361777;ENSP00000367787;ENSP00000370150;ENSP00000385269;ENSP00000401371;ENSP00000417864;ENSP00000440402
145	R1	e019_R1	TRUE	1.361142518229662e-22	23	29	11	0.3793103448275862	0.4782608695652174	GO:1902455	GO:BP	negative regulation of stem cell population maintenance	16324	23330	NA	0	0.02083333333333333	1	23	16301	11	18	12	16283	16324	0.4250165431802198	1	1	GO:1902455	-	-	GO:0032502;GO:0050789;GO:0032501	ENSP00000216832;ENSP00000232165;ENSP00000240055;ENSP00000264183;ENSP00000264444;ENSP00000273062;ENSP00000296504;ENSP00000297109;ENSP00000297857;ENSP00000307023;ENSP00000307183;ENSP00000311816;ENSP00000327959;ENSP00000329933;ENSP00000337477;ENSP00000345702;ENSP00000347602;ENSP00000350333;ENSP00000364929;ENSP00000369131;ENSP00000378402;ENSP00000379412;ENSP00000382688;ENSP00000396052;ENSP00000396620;ENSP00000415243;ENSP00000443988;ENSP00000457723;ENSP00000462116;ENSP00000481842
146	R1	e019_R1	TRUE	1.4544160630606457e-7	174	24	8	0.3333333333333333	0.04597701149425287	GO:0007051	GO:BP	spindle organization	16324	2709	NA	0	0.03333333333333333	1	174	16150	8	16	166	16134	16324	0.12057068656507622	1	2	GO:0007051	-	-	GO:0050789;GO:0006996	ENSP00000216911;ENSP00000234111;ENSP00000262713;ENSP00000262982;ENSP00000264313;ENSP00000281043;ENSP00000290158;ENSP00000300249;ENSP00000300403;ENSP00000313922;ENSP00000321703;ENSP00000324020;ENSP00000326550;ENSP00000337180;ENSP00000343701;ENSP00000345895;ENSP00000347444;ENSP00000358001;ENSP00000377298;ENSP00000432768;ENSP00000438483;ENSP00000463013;ENSP00000473381;ENSP00000479266
146	R1	e019_R1	TRUE	2.3419102947316017e-6	108	9	5	0.5555555555555556	0.04629629629629629	KEGG:03013	KEGG	Nucleocytoplasmic transport	8161	209	NA	0.20689655172413793	0.23333333333333336	7	108	8053	5	4	103	8049	8161	0.1576881103229753	1	1	-	KEGG:03013	-	GO:0050789;GO:0006996	ENSP00000216911;ENSP00000234111;ENSP00000262713;ENSP00000262982;ENSP00000264313;ENSP00000281043;ENSP00000290158;ENSP00000300249;ENSP00000300403;ENSP00000313922;ENSP00000321703;ENSP00000324020;ENSP00000326550;ENSP00000337180;ENSP00000343701;ENSP00000345895;ENSP00000347444;ENSP00000358001;ENSP00000377298;ENSP00000432768;ENSP00000438483;ENSP00000463013;ENSP00000473381;ENSP00000479266
147	R1	e019_R1	TRUE	5.310879205327038e-26	15	22	11	0.5	0.7333333333333333	REAC:R-HSA-1362300	REAC	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	10790	2404	NA	0	0.01666666666666666	1	15	10775	11	11	4	10764	10790	0.6048836193634027	1	1	-	-	REAC:R-HSA-1362300	GO:0050789	ENSP00000217026;ENSP00000222726;ENSP00000222728;ENSP00000234091;ENSP00000238558;ENSP00000239882;ENSP00000262133;ENSP00000262904;ENSP00000267163;ENSP00000272369;ENSP00000290295;ENSP00000291547;ENSP00000301159;ENSP00000303424;ENSP00000314129;ENSP00000329102;ENSP00000341947;ENSP00000343619;ENSP00000345571;ENSP00000351742;ENSP00000355140;ENSP00000355249;ENSP00000357175;ENSP00000362588;ENSP00000362768;ENSP00000364190;ENSP00000364519;ENSP00000368686;ENSP00000398124;ENSP00000405890;ENSP00000420616;ENSP00000421799;ENSP00000426359;ENSP00000439782;ENSP00000451812;ENSP00000453793
147	R1	e019_R1	TRUE	3.6180534133993175e-15	156	24	13	0.5416666666666666	0.08333333333333333	KEGG:04218	KEGG	Cellular senescence	8161	289	NA	0.11864406779661016	0.13333333333333333	8	156	8005	13	11	143	7994	8161	0.20725396965275797	1	1	-	KEGG:04218	-	GO:0050789	ENSP00000217026;ENSP00000222726;ENSP00000222728;ENSP00000234091;ENSP00000238558;ENSP00000239882;ENSP00000262133;ENSP00000262904;ENSP00000267163;ENSP00000272369;ENSP00000290295;ENSP00000291547;ENSP00000301159;ENSP00000303424;ENSP00000314129;ENSP00000329102;ENSP00000341947;ENSP00000343619;ENSP00000345571;ENSP00000351742;ENSP00000355140;ENSP00000355249;ENSP00000357175;ENSP00000362588;ENSP00000362768;ENSP00000364190;ENSP00000364519;ENSP00000368686;ENSP00000398124;ENSP00000405890;ENSP00000420616;ENSP00000421799;ENSP00000426359;ENSP00000439782;ENSP00000451812;ENSP00000453793
148	R1	e019_R1	TRUE	3.108406637252542e-11	22	14	6	0.42857142857142855	0.2727272727272727	REAC:R-HSA-452723	REAC	Transcriptional regulation of pluripotent stem cells	10790	2424	NA	0	0.04347826086956521	1	22	10768	6	8	16	10760	10790	0.3408238195638717	1	2	-	-	REAC:R-HSA-452723	GO:0032502	ENSP00000217086;ENSP00000229307;ENSP00000247182;ENSP00000252463;ENSP00000259915;ENSP00000262653;ENSP00000276594;ENSP00000297316;ENSP00000320171;ENSP00000323588;ENSP00000333640;ENSP00000342626;ENSP00000356825;ENSP00000398410;ENSP00000404100;ENSP00000422488;ENSP00000432770;ENSP00000482245
148	R1	e019_R1	TRUE	3.7988073052057403e-8	7	17	4	0.2352941176470588	0.5714285714285714	GO:0001714	GO:BP	endodermal cell fate specification	16324	420	NA	0.09090909090909093	0.13043478260869565	3	7	16317	4	13	3	16304	16324	0.3662804116456614	2	1	GO:0001714	-	-	GO:0032502	ENSP00000217086;ENSP00000229307;ENSP00000247182;ENSP00000252463;ENSP00000259915;ENSP00000262653;ENSP00000276594;ENSP00000297316;ENSP00000320171;ENSP00000323588;ENSP00000333640;ENSP00000342626;ENSP00000356825;ENSP00000398410;ENSP00000404100;ENSP00000422488;ENSP00000432770;ENSP00000482245
149	R1	e019_R1	TRUE	3.6498825769843016e-43	60	25	21	0.84	0.35	REAC:R-HSA-983189	REAC	Kinesins	10790	1230	NA	0	0.00934579439252336	1	60	10730	21	4	39	10726	10790	0.5407589219619802	1	1	-	-	REAC:R-HSA-983189	GO:0006810;GO:0051641;GO:0007049;GO:0006996;GO:0051640;GO:0051261	ENSP00000217133;ENSP00000248437;ENSP00000259708;ENSP00000259818;ENSP00000264071;ENSP00000301071;ENSP00000301072;ENSP00000307078;ENSP00000318697;ENSP00000320295;ENSP00000333326;ENSP00000336799;ENSP00000339001;ENSP00000341289;ENSP00000342538;ENSP00000358894;ENSP00000359685;ENSP00000361298;ENSP00000366513;ENSP00000369703;ENSP00000385000;ENSP00000393379;ENSP00000396954;ENSP00000399403;ENSP00000407118;ENSP00000408979;ENSP00000410452;ENSP00000414982;ENSP00000438388;ENSP00000465992
149	R1	e019_R1	TRUE	2.5471493613881996e-30	812	29	27	0.9310344827586208	0.0332512315270936	GO:0007017	GO:BP	microtubule-based process	16324	2684	NA	0.05660377358490566	0.06542056074766354	7	812	15512	27	2	785	15510	16324	0.17100397501252107	1	1	GO:0007017	-	-	GO:0006810;GO:0051641;GO:0007049;GO:0006996;GO:0051640;GO:0051261	ENSP00000217133;ENSP00000248437;ENSP00000259708;ENSP00000259818;ENSP00000264071;ENSP00000301071;ENSP00000301072;ENSP00000307078;ENSP00000318697;ENSP00000320295;ENSP00000333326;ENSP00000336799;ENSP00000339001;ENSP00000341289;ENSP00000342538;ENSP00000358894;ENSP00000359685;ENSP00000361298;ENSP00000366513;ENSP00000369703;ENSP00000385000;ENSP00000393379;ENSP00000396954;ENSP00000399403;ENSP00000407118;ENSP00000408979;ENSP00000410452;ENSP00000414982;ENSP00000438388;ENSP00000465992
149	R1	e019_R1	TRUE	1.0356636196840811e-26	249	20	19	0.95	0.07630522088353414	KEGG:05132	KEGG	Salmonella infection	8161	422	NA	0.0660377358490566	0.07476635514018691	8	249	7912	19	1	230	7911	8161	0.264986188997991	1	1	-	KEGG:05132	-	GO:0006810;GO:0051641;GO:0007049;GO:0006996;GO:0051640;GO:0051261	ENSP00000217133;ENSP00000248437;ENSP00000259708;ENSP00000259818;ENSP00000264071;ENSP00000301071;ENSP00000301072;ENSP00000307078;ENSP00000318697;ENSP00000320295;ENSP00000333326;ENSP00000336799;ENSP00000339001;ENSP00000341289;ENSP00000342538;ENSP00000358894;ENSP00000359685;ENSP00000361298;ENSP00000366513;ENSP00000369703;ENSP00000385000;ENSP00000393379;ENSP00000396954;ENSP00000399403;ENSP00000407118;ENSP00000408979;ENSP00000410452;ENSP00000414982;ENSP00000438388;ENSP00000465992
