module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
165	R1	e019_R1	TRUE	1.7790371686284598e-8	179	40	10	0.25	0.05586592178770949	GO:0007517	GO:BP	muscle organ development	16324	3070	NA	0.21428571428571427	0.22807017543859648	13	179	16145	10	30	169	16115	16324	0.11376041657159362	2	1	GO:0007517	-	-	GO:0032502;GO:0006936;GO:0007155;GO:0016043	-
166	R1	e019_R1	TRUE	9.596165137869837e-8	190	17	8	0.4705882352941176	0.04210526315789473	KEGG:04062	KEGG	Chemokine signaling pathway	8161	250	NA	0	0.06666666666666667	1	190	7971	8	9	182	7962	8161	0.13552556510304076	1	1	-	KEGG:04062	-	GO:0040011;GO:0002376;GO:0050789	-
166	R1	e019_R1	TRUE	1.1444758402134325e-7	752	23	12	0.5217391304347826	0.01595744680851063	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16324	2809	NA	0.07142857142857142	0.13333333333333333	2	752	15572	12	11	740	15561	16324	0.08523340555441859	1	1	GO:0007186	-	-	GO:0040011;GO:0002376;GO:0050789	-
166	R1	e019_R1	TRUE	8.278651063082232e-6	459	19	9	0.47368421052631576	0.0196078431372549	REAC:R-HSA-500792	REAC	GPCR ligand binding	10790	965	NA	0.14285714285714285	0.2	3	459	10331	9	10	450	10321	10790	0.08972549925182337	1	1	-	-	REAC:R-HSA-500792	GO:0040011;GO:0002376;GO:0050789	-
167	R1	e019_R1	TRUE	9.511907073925577e-13	40	25	8	0.32	0.2	GO:0045197	GO:BP	establishment or maintenance of epithelial cell apical/basal polarity	16324	12011	NA	0	0.03846153846153846	1	40	16284	8	17	32	16267	16324	0.251545855177499	1	2	GO:0045197	-	-	GO:0016070;GO:0043412	-
167	R1	e019_R1	TRUE	4.07661137892178e-10	157	12	8	0.6666666666666666	0.05095541401273885	KEGG:04390	KEGG	Hippo signaling pathway	8161	304	NA	0.2	0.2307692307692308	6	157	8004	8	4	149	8000	8161	0.18087165363874083	1	1	-	KEGG:04390	-	GO:0016070;GO:0043412	-
168	R1	e019_R1	TRUE	1.7599769291582732e-8	16	20	5	0.25	0.3125	REAC:R-HSA-210744	REAC	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	10790	1922	NA	0	0.03225806451612903	1	16	10774	5	15	11	10759	10790	0.27831490832775807	1	1	-	-	REAC:R-HSA-210744	GO:0050789	-
168	R1	e019_R1	TRUE	3.882484511856869e-5	26	20	4	0.2	0.15384615384615383	GO:0030511	GO:BP	positive regulation of transforming growth factor beta receptor signaling pathway	16324	7192	NA	0.23333333333333336	0.2903225806451613	8.5	26	16298	4	16	22	16282	16324	0.17426020250520216	1	1	GO:0030511	-	-	GO:0050789	-
169	R1	e019_R1	TRUE	7.138024255106859e-16	13	31	8	0.25806451612903225	0.6153846153846154	REAC:R-HSA-75035	REAC	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	10790	333	NA	0.02631578947368421	0.03896103896103896	3	13	10777	8	23	5	10754	10790	0.3974584054911659	2	1	-	-	REAC:R-HSA-75035	GO:0050789	-
169	R1	e019_R1	TRUE	3.415960889921947e-13	12	40	7	0.175	0.5833333333333334	GO:0038203	GO:BP	TORC2 signaling	16324	10319	NA	0.09210526315789472	0.1038961038961039	8	12	16312	7	33	5	16279	16324	0.3186703755440916	2	1	GO:0038203	-	-	GO:0050789	-
169	R1	e019_R1	TRUE	3.1090575521968668e-12	155	36	13	0.3611111111111111	0.08387096774193549	KEGG:04150	KEGG	mTOR signaling pathway	8161	278	NA	0.11842105263157894	0.12987012987012986	10	155	8006	13	23	142	7983	8161	0.16683442095370127	1	1	-	KEGG:04150	-	GO:0050789	-
170	R1	e019_R1	TRUE	3.35189826445196e-33	52	30	17	0.5666666666666667	0.3269230769230769	GO:0051568	GO:BP	histone H3-K4 methylation	16324	14578	NA	0	0.02127659574468085	1	52	16272	17	13	35	16259	16324	0.42907244770205016	1	1	GO:0051568	-	-	GO:0036211	-
170	R1	e019_R1	TRUE	1.3791034163367923e-16	273	28	16	0.5714285714285714	0.05860805860805861	REAC:R-HSA-3247509	REAC	Chromatin modifying enzymes	10790	340	NA	0.21739130434782608	0.2553191489361702	11.5	273	10517	16	12	257	10505	10790	0.17738653306715574	1	1	-	-	REAC:R-HSA-3247509	GO:0036211	-
171	R1	e019_R1	TRUE	2.962584829536149e-18	182	28	16	0.5714285714285714	0.08791208791208792	KEGG:04621	KEGG	NOD-like receptor signaling pathway	8161	320	NA	0	0.01136363636363636	1	182	7979	16	12	166	7967	8161	0.2182027309044814	1	1	-	KEGG:04621	-	GO:0065003;GO:0001816;GO:0050789;GO:0050896;GO:0065009	-
171	R1	e019_R1	TRUE	1.8259213486905907e-15	25	37	9	0.24324324324324328	0.36	GO:0070269	GO:BP	pyroptosis	16324	16956	NA	0.01149425287356321	0.02272727272727272	2	25	16299	9	28	16	16271	16324	0.29461454837171114	1	1	GO:0070269	-	-	GO:0065003;GO:0001816;GO:0050789;GO:0050896;GO:0065009	-
171	R1	e019_R1	TRUE	1.2713082398238396e-8	25	29	6	0.20689655172413793	0.24	REAC:R-HSA-429947	REAC	Deadenylation of mRNA	10790	432	NA	0.16091954022988506	0.17045454545454544	15	25	10765	6	23	19	10742	10790	0.2208917082344411	1	1	-	-	REAC:R-HSA-429947	GO:0065003;GO:0001816;GO:0050789;GO:0050896;GO:0065009	-
172	R1	e019_R1	TRUE	8.685348992057517e-106	130	58	57	0.9827586206896552	0.43846153846153846	KEGG:05322	KEGG	Systemic lupus erythematosus	8161	477	NA	0	0.0072463768115942	1	130	8031	57	1	73	8030	8161	0.6533226645017778	1	1	-	KEGG:05322	-	GO:0050789;GO:0051641;GO:0065003	-
172	R1	e019_R1	TRUE	8.171596467204646e-102	63	64	48	0.75	0.7619047619047619	REAC:R-HSA-73728	REAC	RNA Polymerase I Promoter Opening	10790	1791	NA	0.0072992700729927	0.0144927536231884	2	63	10727	48	16	15	10711	10790	0.7544842497427741	1	1	-	-	REAC:R-HSA-73728	GO:0050789;GO:0051641;GO:0065003	-
173	R1	e019_R1	TRUE	6.3348375686407406e-21	8	23	8	0.34782608695652173	1	GO:0062196	GO:BP	regulation of lysosome size	16324	16781	NA	0.01282051282051282	0.02531645569620253	2	8	16316	8	15	0	16301	16324	0.5894966628290039	2	1	GO:0062196	-	-	GO:0006810;GO:0051641;GO:0065008;GO:0051640;GO:0016043	-
174	R1	e019_R1	TRUE	1.5925255916187897e-7	3	10	3	0.3	1	REAC:R-HSA-3359463	REAC	Defective CUBN causes MGA1	10790	492	NA	0	0.16666666666666666	1.5	3	10787	3	7	0	10780	10790	0.5475448120656309	1	1	-	-	REAC:R-HSA-3359463	GO:0051180	-
175	R1	e019_R1	TRUE	1.872012490331375e-28	179	36	22	0.6111111111111112	0.12290502793296088	REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	10790	2566	NA	0	0.01219512195121951	1	179	10611	22	14	157	10597	10790	0.2693088962662202	1	1	-	-	REAC:R-HSA-72163	GO:0006351;GO:0065008;GO:0000375;GO:0050789	-
175	R1	e019_R1	TRUE	1.8597007750785001e-22	280	39	20	0.5128205128205128	0.07142857142857142	GO:1903311	GO:BP	regulation of mRNA metabolic process	16324	23991	NA	0.04938271604938271	0.06097560975609756	5	280	16044	20	19	260	16025	16324	0.18681873201901497	2	10	GO:1903311	-	-	GO:0006351;GO:0065008;GO:0000375;GO:0050789	-
175	R1	e019_R1	TRUE	1.455711932258077e-12	150	16	10	0.625	0.06666666666666667	KEGG:03040	KEGG	Spliceosome	8161	215	NA	0.24691358024691357	0.25609756097560976	21	150	8011	10	6	140	8005	8161	0.2001637746385017	1	1	-	KEGG:03040	-	GO:0006351;GO:0065008;GO:0000375;GO:0050789	-
176	R1	e019_R1	TRUE	4.1378889344419e-9	36	8	5	0.625	0.1388888888888889	REAC:R-HSA-168638	REAC	NOD1/2 Signaling Pathway	10790	1444	NA	0	0.02941176470588235	1	36	10754	5	3	31	10751	10790	0.29365400695524435	1	1	-	-	REAC:R-HSA-168638	GO:0002376;GO:0050789;GO:0050896;GO:0065009	-
176	R1	e019_R1	TRUE	5.451846035501572e-9	182	6	6	1	0.03296703296703297	KEGG:04621	KEGG	NOD-like receptor signaling pathway	8161	320	NA	0.0303030303030303	0.0588235294117647	2	182	7979	6	0	176	7979	8161	0.17959828326860355	1	1	-	KEGG:04621	-	GO:0002376;GO:0050789;GO:0050896;GO:0065009	-
176	R1	e019_R1	TRUE	3.3036575253555223e-8	13	9	4	0.4444444444444444	0.3076923076923077	GO:0032495	GO:BP	response to muramyl dipeptide	16324	8026	NA	0.06060606060606061	0.08823529411764706	3	13	16311	4	5	9	16306	16324	0.3693864235220215	1	1	GO:0032495	-	-	GO:0002376;GO:0050789;GO:0050896;GO:0065009	-
177	R1	e019_R1	TRUE	1.3651926762102534e-34	253	28	23	0.8214285714285714	0.09090909090909093	GO:0060070	GO:BP	canonical Wnt signaling pathway	16324	15163	NA	0	0.01219512195121951	1	253	16071	23	5	230	16066	16324	0.27044606159233936	1	3	GO:0060070	-	-	GO:0032502;GO:0007154;GO:0050789;GO:0032501;GO:0050896	-
177	R1	e019_R1	TRUE	4.30107227751997e-34	170	24	22	0.9166666666666666	0.12941176470588237	KEGG:04310	KEGG	Wnt signaling pathway	8161	293	NA	0.01234567901234567	0.02439024390243902	2	170	7991	22	2	148	7989	8161	0.34065931631031354	1	1	-	KEGG:04310	-	GO:0032502;GO:0007154;GO:0050789;GO:0032501;GO:0050896	-
177	R1	e019_R1	TRUE	7.107124304295865e-29	15	24	12	0.5	0.8	REAC:R-HSA-3772470	REAC	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	10790	1493	NA	0.07407407407407407	0.08536585365853659	7	15	10775	12	12	3	10763	10790	0.6318390157052948	2	1	-	-	REAC:R-HSA-3772470	GO:0032502;GO:0007154;GO:0050789;GO:0032501;GO:0050896	-
178	R1	e019_R1	TRUE	8.314608349015481e-23	13	26	10	0.38461538461538464	0.7692307692307693	REAC:R-HSA-75205	REAC	Dissolution of Fibrin Clot	10790	742	NA	0	0.01428571428571428	1	13	10777	10	16	3	10761	10790	0.5432062181857129	1	1	-	-	REAC:R-HSA-75205	GO:0050878;GO:0006508;GO:0051604;GO:0050789;GO:0050896	-
178	R1	e019_R1	TRUE	1.68903308367092e-21	17	29	10	0.3448275862068966	0.5882352941176471	GO:0010755	GO:BP	regulation of plasminogen activation	16324	4476	NA	0.0144927536231884	0.02857142857142857	2	17	16307	10	19	7	16288	16324	0.44965074167805114	1	1	GO:0010755	-	-	GO:0050878;GO:0006508;GO:0051604;GO:0050789;GO:0050896	-
179	R1	e019_R1	TRUE	3.009207284565007e-33	10	10	10	1	1	GO:0045050	GO:BP	protein insertion into ER membrane by stop-transfer membrane-anchor sequence	16324	11938	NA	0	0.09090909090909093	1	10	16314	10	0	0	16314	16324	1	1	1	GO:0045050	-	-	GO:0051641;GO:0051234	-
180	R1	e019_R1	TRUE	1.7765868964581086e-20	53	16	11	0.6875	0.20754716981132076	REAC:R-HSA-6811436	REAC	COPI-independent Golgi-to-ER retrograde traffic	10790	266	NA	0.02127659574468085	0.04166666666666666	2	53	10737	11	5	42	10732	10790	0.376246281480903	2	1	-	-	REAC:R-HSA-6811436	GO:0006996	-
180	R1	e019_R1	TRUE	9.503590967253252e-17	812	20	17	0.85	0.020935960591133	GO:0007017	GO:BP	microtubule-based process	16324	2684	NA	0.10638297872340426	0.125	6	812	15512	17	3	795	15509	16324	0.12891760448158435	1	1	GO:0007017	-	-	GO:0006996	-
180	R1	e019_R1	TRUE	8.228959276608413e-16	306	21	15	0.7142857142857143	0.04901960784313725	KEGG:05016	KEGG	Huntington disease	8161	407	NA	0.14893617021276595	0.16666666666666666	8	306	7855	15	6	291	7849	8161	0.18095106621432047	1	2	-	KEGG:05016	-	GO:0006996	-
181	R1	e019_R1	TRUE	6.697058456441565e-10	3	3	3	1	1	GO:0033693	GO:BP	neurofilament bundle assembly	16324	8795	NA	0	0.16666666666666666	1	3	16321	3	0	0	16321	16324	1	1	1	GO:0033693	-	-	GO:0022607;GO:0006996	-
182	R1	e019_R1	TRUE	3.4174934530090367e-42	79	24	22	0.9166666666666666	0.27848101265822783	KEGG:03018	KEGG	RNA degradation	8161	211	NA	0	0.00980392156862745	1	79	8082	22	2	57	8080	8161	0.5030888423326944	1	1	-	KEGG:03018	-	GO:0050789;GO:0006396;GO:0009057	-
182	R1	e019_R1	TRUE	2.7636646977871834e-36	45	33	18	0.5454545454545454	0.4	GO:0034661	GO:BP	ncRNA catabolic process	16324	9176	NA	0.0198019801980198	0.02941176470588235	3	45	16279	18	15	27	16264	16324	0.46585169639981233	2	7	GO:0034661	-	-	GO:0050789;GO:0006396;GO:0009057	-
182	R1	e019_R1	TRUE	3.700493257257176e-36	16	22	14	0.6363636363636364	0.875	REAC:R-HSA-429958	REAC	mRNA decay by 3' to 5' exoribonuclease	10790	2568	NA	0.0297029702970297	0.0392156862745098	4	16	10774	14	8	2	10766	10790	0.7457769660855431	1	1	-	-	REAC:R-HSA-429958	GO:0050789;GO:0006396;GO:0009057	-
183	R1	e019_R1	TRUE	2.8490388400864917e-10	40	26	7	0.2692307692307692	0.175	GO:0045197	GO:BP	establishment or maintenance of epithelial cell apical/basal polarity	16324	12011	NA	0	0.03846153846153846	1	40	16284	7	19	33	16265	16324	0.21552093524880064	1	1	GO:0045197	-	-	GO:0008150	-
183	R1	e019_R1	TRUE	7.667407969069839e-8	22	19	5	0.2631578947368421	0.2272727272727273	REAC:R-HSA-212676	REAC	Dopamine Neurotransmitter Release Cycle	10790	743	NA	0.16	0.19230769230769232	5	22	10768	5	14	17	10754	10790	0.24312509704231128	2	1	-	-	REAC:R-HSA-212676	GO:0008150	-
184	R1	e019_R1	TRUE	3.0103277761704914e-6	31	3	3	1	0.0967741935483871	GO:0006298	GO:BP	mismatch repair	16324	2152	NA	0	0.125	1	31	16293	3	0	28	16293	16324	0.3108185476541378	1	1	GO:0006298	-	-	GO:0016070;GO:0006281;GO:0009057	-
184	R1	e019_R1	TRUE	3.7545656080979142e-6	36	3	3	1	0.08333333333333333	KEGG:03030	KEGG	DNA replication	8161	214	NA	0.14285714285714285	0.25	2	36	8125	3	0	33	8125	8161	0.28809068174572994	1	1	-	KEGG:03030	-	GO:0016070;GO:0006281;GO:0009057	-
185	R1	e019_R1	TRUE	2.0946422011362152e-25	23	24	12	0.5	0.5217391304347826	REAC:R-HSA-171319	REAC	Telomere Extension By Telomerase	10790	2353	NA	0	0.01136363636363636	1	23	10767	12	12	11	10755	10790	0.5096865374820696	1	1	-	-	REAC:R-HSA-171319	GO:0051641;GO:0009059;GO:0006396;GO:0051276;GO:0006259;GO:0043412;GO:0050789;GO:0044085;GO:0065009	-
185	R1	e019_R1	TRUE	2.85006126476124e-17	70	36	12	0.3333333333333333	0.17142857142857143	GO:0006278	GO:BP	RNA-templated DNA biosynthetic process	16324	2138	NA	0.05747126436781609	0.07954545454545454	6.5	70	16254	12	24	58	16230	16324	0.23673928244146017	4	2	GO:0006278	-	-	GO:0051641;GO:0009059;GO:0006396;GO:0051276;GO:0006259;GO:0043412;GO:0050789;GO:0044085;GO:0065009	-
186	R1	e019_R1	TRUE	6.914403581911126e-17	17	18	8	0.4444444444444444	0.4705882352941176	REAC:R-HSA-5602498	REAC	MyD88 deficiency (TLR2/4)	10790	1417	NA	0.01869158878504672	0.02777777777777777	3	17	10773	8	10	9	10763	10790	0.4564486522267232	3	1	-	-	REAC:R-HSA-5602498	GO:0051606;GO:0002376;GO:0050789;GO:0044419	-
186	R1	e019_R1	TRUE	2.4808600767561456e-11	197	21	10	0.47619047619047616	0.05076142131979695	GO:0002237	GO:BP	response to molecule of bacterial origin	16324	788	NA	0.08411214953271028	0.0925925925925926	10	197	16127	10	11	187	16116	16324	0.15255450987823058	1	5	GO:0002237	-	-	GO:0051606;GO:0002376;GO:0050789;GO:0044419	-
187	R1	e019_R1	TRUE	2.1691835380755815e-21	12	20	9	0.45	0.75	REAC:R-HSA-4641265	REAC	Repression of WNT target genes	10790	1946	NA	0.02857142857142857	0.05555555555555555	2	12	10778	9	11	3	10767	10790	0.5803723819746438	2	1	-	-	REAC:R-HSA-4641265	GO:0050789;GO:0007154	-
187	R1	e019_R1	TRUE	8.902283649147417e-12	253	22	11	0.5	0.04347826086956521	GO:0060070	GO:BP	canonical Wnt signaling pathway	16324	15163	NA	0.17142857142857143	0.19444444444444445	7	253	16071	11	11	242	16060	16324	0.14408897781048782	1	1	GO:0060070	-	-	GO:0050789;GO:0007154	-
188	R1	e019_R1	TRUE	7.344560896170581e-16	13	17	7	0.4117647058823529	0.5384615384615384	GO:0048791	GO:BP	calcium ion-regulated exocytosis of neurotransmitter	16324	13777	NA	0	0.01063829787234042	1	13	16311	7	10	6	16301	16324	0.47039251158101464	1	1	GO:0048791	-	-	GO:0006836;GO:0046903;GO:0016049;GO:0065008;GO:0016192;GO:0050789	-
188	R1	e019_R1	TRUE	1.0076005527763303e-9	4	16	4	0.25	1	REAC:R-HSA-1296025	REAC	ATP sensitive Potassium channels	10790	35	NA	0.0967741935483871	0.10638297872340426	10	4	10786	4	12	0	10774	10790	0.49972178426854513	1	1	-	-	REAC:R-HSA-1296025	GO:0006836;GO:0046903;GO:0016049;GO:0065008;GO:0016192;GO:0050789	-
188	R1	e019_R1	TRUE	1.0350029030683017e-7	86	13	6	0.4615384615384616	0.06976744186046512	KEGG:04911	KEGG	Insulin secretion	8161	361	NA	0.24731182795698925	0.2553191489361702	24	86	8075	6	7	80	8068	8161	0.17641930707645798	1	1	-	KEGG:04911	-	GO:0006836;GO:0046903;GO:0016049;GO:0065008;GO:0016192;GO:0050789	-
189	R1	e019_R1	TRUE	9.688251647562508e-6	49	3	3	1	0.06122448979591836	KEGG:05144	KEGG	Malaria	8161	429	NA	0	0.16666666666666666	1	49	8112	3	0	46	8112	8161	0.24673724308927727	1	1	-	KEGG:05144	-	NA	-
190	R1	e019_R1	TRUE	5.967779571187632e-15	39	22	9	0.4090909090909091	0.2307692307692308	REAC:R-HSA-9031628	REAC	NGF-stimulated transcription	10790	1442	NA	0	0.01639344262295082	1	39	10751	9	13	30	10738	10790	0.30540360845170955	1	1	-	-	REAC:R-HSA-9031628	GO:0050789;GO:0050896	-
190	R1	e019_R1	TRUE	8.35489815469418e-11	125	25	10	0.4	0.08	KEGG:04380	KEGG	Osteoclast differentiation	8161	303	NA	0.05	0.06557377049180328	4	125	8036	10	15	115	8021	8161	0.17363457875614213	2	1	-	KEGG:04380	-	GO:0050789;GO:0050896	-
190	R1	e019_R1	TRUE	1.2276774233458487e-9	39	32	7	0.21875	0.1794871794871795	GO:0140467	GO:BP	integrated stress response signaling	16324	20877	NA	0.1	0.11475409836065574	7	39	16285	7	25	32	16260	16324	0.19641150712666	1	1	GO:0140467	-	-	GO:0050789;GO:0050896	-
191	R1	e019_R1	TRUE	5.474185929435183e-13	253	24	12	0.5	0.04743083003952569	GO:0060070	GO:BP	canonical Wnt signaling pathway	16324	15163	NA	0	0.01612903225806451	1	253	16071	12	12	241	16059	16324	0.15050526163983077	1	1	GO:0060070	-	-	GO:0050789;GO:0007154	-
191	R1	e019_R1	TRUE	4.7105723598713966e-11	17	19	6	0.3157894736842105	0.35294117647058826	REAC:R-HSA-196299	REAC	Beta-catenin phosphorylation cascade	10790	208	NA	0.04918032786885246	0.06451612903225806	4	17	10773	6	13	11	10760	10790	0.33273837487823205	1	1	-	-	REAC:R-HSA-196299	GO:0050789;GO:0007154	-
191	R1	e019_R1	TRUE	1.7207745414564035e-10	170	15	9	0.6	0.05294117647058823	KEGG:04310	KEGG	Wnt signaling pathway	8161	293	NA	0.08196721311475409	0.0967741935483871	6	170	7991	9	6	161	7985	8161	0.17401923344794026	1	1	-	KEGG:04310	-	GO:0050789;GO:0007154	-
192	R1	e019_R1	TRUE	4.123379587159271e-24	38	26	13	0.5	0.34210526315789475	REAC:R-HSA-8853659	REAC	RET signaling	10790	1753	NA	0	0.0588235294117647	1	38	10752	13	13	25	10739	10790	0.41189360541077463	1	1	-	-	REAC:R-HSA-8853659	GO:0032502;GO:0050877	-
193	R1	e019_R1	TRUE	6.783472501532068e-12	11	23	6	0.2608695652173913	0.5454545454545454	REAC:R-HSA-430116	REAC	GP1b-IX-V activation signalling	10790	963	NA	0	0.0175438596491228	1	11	10779	6	17	5	10762	10790	0.3763356152074656	1	1	-	-	REAC:R-HSA-430116	GO:0051604;GO:0032502;GO:0050789;GO:0050896;GO:0001775	-
193	R1	e019_R1	TRUE	3.9652974748216726e-10	8	24	5	0.20833333333333337	0.625	GO:0007597	GO:BP	blood coagulation, intrinsic pathway	16324	3128	NA	0.01785714285714285	0.03508771929824561	2	8	16316	5	19	3	16297	16324	0.36034832119400906	1	1	GO:0007597	-	-	GO:0051604;GO:0032502;GO:0050789;GO:0050896;GO:0001775	-
194	R1	e019_R1	TRUE	3.663588703788709e-17	16	18	8	0.4444444444444444	0.5	REAC:R-HSA-5676594	REAC	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	10790	2310	NA	0.01612903225806451	0.03174603174603174	2	16	10774	8	10	8	10764	10790	0.4705731215471223	2	1	-	-	REAC:R-HSA-5676594	GO:0002376;GO:0050789;GO:0050896	-
194	R1	e019_R1	TRUE	6.800373264009115e-14	102	17	10	0.5882352941176471	0.09803921568627452	KEGG:04064	KEGG	NF-kappa B signaling pathway	8161	251	NA	0.03225806451612903	0.04761904761904761	3	102	8059	10	7	92	8052	8161	0.2367730678778549	1	1	-	KEGG:04064	-	GO:0002376;GO:0050789;GO:0050896	-
194	R1	e019_R1	TRUE	1.4520540456033513e-8	162	20	8	0.4	0.04938271604938271	GO:0071356	GO:BP	cellular response to tumor necrosis factor	16324	17554	NA	0.08064516129032258	0.09523809523809525	6	162	16162	8	12	154	16150	16324	0.13782837317311483	3	1	GO:0071356	-	-	GO:0002376;GO:0050789;GO:0050896	-
195	R1	e019_R1	TRUE	1.2931307803944607e-4	8	2	2	1	0.25	REAC:R-HSA-444821	REAC	Relaxin receptors	10790	1937	NA	0	0.3333333333333333	1	8	10782	2	0	6	10782	10790	0.4998609372800248	1	1	-	-	REAC:R-HSA-444821	NA	-
196	R1	e019_R1	TRUE	7.216347848196622e-49	30	48	22	0.4583333333333333	0.7333333333333333	GO:0035522	GO:BP	monoubiquitinated histone H2A deubiquitination	16324	9571	NA	0.0125	0.03703703703703703	2.5	30	16294	22	26	8	16268	16324	0.5788092029714196	2	1	GO:0035522	-	-	GO:0009059;GO:0065003;GO:0036211;GO:0016070;GO:0006508	-
196	R1	e019_R1	TRUE	2.5177176035501614e-46	43	28	22	0.7857142857142857	0.5116279069767442	KEGG:03022	KEGG	Basal transcription factors	8161	213	NA	0.0375	0.04938271604938271	4	43	8118	22	6	21	8112	8161	0.6325294326524628	1	1	-	KEGG:03022	-	GO:0009059;GO:0065003;GO:0036211;GO:0016070;GO:0006508	-
196	R1	e019_R1	TRUE	4.439850446732109e-30	46	46	18	0.391304347826087	0.391304347826087	REAC:R-HSA-75953	REAC	RNA Polymerase II Transcription Initiation	10790	1800	NA	0.2125	0.2839506172839506	20.5	46	10744	18	28	28	10716	10790	0.3886982420926544	1	1	-	-	REAC:R-HSA-75953	GO:0009059;GO:0065003;GO:0036211;GO:0016070;GO:0006508	-
197	R1	e019_R1	TRUE	3.4648476842620007e-26	49	20	13	0.65	0.2653061224489796	GO:0031146	GO:BP	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	16324	7448	NA	0	0.05555555555555555	1	49	16275	13	7	36	16268	16324	0.41422765598331274	1	1	GO:0031146	-	-	GO:0006508;GO:0009057	-
197	R1	e019_R1	TRUE	5.074829783654495e-26	239	20	18	0.9	0.07531380753138076	REAC:R-HSA-8951664	REAC	Neddylation	10790	1474	NA	0.0588235294117647	0.1111111111111111	2	239	10551	18	2	221	10549	10790	0.2570413973923245	1	1	-	-	REAC:R-HSA-8951664	GO:0006508;GO:0009057	-
198	R1	e019_R1	TRUE	2.9259128525056083e-32	68	27	18	0.6666666666666666	0.2647058823529412	REAC:R-HSA-5693571	REAC	Nonhomologous End-Joining (NHEJ)	10790	1519	NA	0	0.00680272108843537	1	68	10722	18	9	50	10713	10790	0.41795357101911507	1	1	-	-	REAC:R-HSA-5693571	GO:0050789;GO:0006281	-
198	R1	e019_R1	TRUE	7.277893771782093e-25	269	28	19	0.6785714285714286	0.07063197026022305	GO:0051054	GO:BP	positive regulation of DNA metabolic process	16324	14224	NA	0.0684931506849315	0.07482993197278912	11	269	16055	19	9	250	16046	16324	0.21557706195355064	1	7	GO:0051054	-	-	GO:0050789;GO:0006281	-
198	R1	e019_R1	TRUE	5.364595770256494e-20	41	19	11	0.5789473684210527	0.2682926829268293	KEGG:03440	KEGG	Homologous recombination	8161	235	NA	0.1095890410958904	0.11564625850340136	17	41	8120	11	8	30	8112	8161	0.39213776993904387	1	1	-	KEGG:03440	-	GO:0050789;GO:0006281	-
199	R1	e019_R1	TRUE	8.036470147729857e-8	10	3	3	1	0.3	GO:0010524	GO:BP	positive regulation of calcium ion transport into cytosol	16324	4288	NA	0	0.03448275862068965	1	10	16314	3	0	7	16314	16324	0.54760508709609	1	1	GO:0010524	-	-	GO:0065008;GO:0006811;GO:0050789	-
199	R1	e019_R1	TRUE	4.794700705949062e-7	16	3	3	1	0.1875	REAC:R-HSA-139853	REAC	Elevation of cytosolic Ca2+ levels	10790	801	NA	0.07142857142857142	0.10344827586206896	3	16	10774	3	0	13	10774	10790	0.4327516996603404	1	1	-	-	REAC:R-HSA-139853	GO:0065008;GO:0006811;GO:0050789	-
200	R1	e019_R1	TRUE	2.1742836332797448e-18	47	24	11	0.4583333333333333	0.23404255319148937	REAC:R-HSA-512988	REAC	Interleukin-3, Interleukin-5 and GM-CSF signaling	10790	1186	NA	0	0.0125	1	47	10743	11	13	36	10730	10790	0.3254786008323217	1	1	-	-	REAC:R-HSA-512988	GO:0050789;GO:0050896	-
200	R1	e019_R1	TRUE	3.7665072511187504e-8	118	23	8	0.34782608695652173	0.06779661016949153	KEGG:04722	KEGG	Neurotrophin signaling pathway	8161	346	NA	0.0759493670886076	0.0875	7	118	8043	8	15	110	8028	8161	0.14846398690403895	2	1	-	KEGG:04722	-	GO:0050789;GO:0050896	-
200	R1	e019_R1	TRUE	2.2395053049636928e-6	503	25	10	0.4	0.0198807157057654	GO:0071363	GO:BP	cellular response to growth factor stimulus	16324	17561	NA	0.189873417721519	0.2	16	503	15821	10	15	493	15806	16324	0.08366829787620708	1	1	GO:0071363	-	-	GO:0050789;GO:0050896	-
201	R1	e019_R1	TRUE	3.2768344002872163e-4	5	5	2	0.4	0.4	REAC:R-HSA-112307	REAC	Transmission across Electrical Synapses 	10790	2444	NA	0.15384615384615383	0.2857142857142857	3.5	5	10785	2	3	3	10782	10790	0.399721835883171	3	1	-	-	REAC:R-HSA-112307	GO:0065008;GO:0050789	-
202	R1	e019_R1	TRUE	4.6538361605094974e-10	155	15	8	0.5333333333333333	0.05161290322580645	GO:0008154	GO:BP	actin polymerization or depolymerization	16324	3199	NA	0.04545454545454545	0.06666666666666667	3	155	16169	8	7	147	16162	16324	0.1638129426292165	3	1	GO:0008154	-	-	GO:0050789;GO:0006996	-
